"price","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","Australie","Argentine","Thaïlande","USA","Bresil","France","Japon","Espagne"
268.4,1.5,11,4,6,0,0,0,0,0,0,0,0,0,0
44.55,1,2,1,1,0,0,0,0,0,0,1,0,0,0
132.858,1,1,1,1,0,0,0,0,0,0,0,0,0,0
123.75,2,4,2,2,0,0,0,0,0,0,1,0,0,0
28.05,1,2,1,1,0,0,0,0,0,0,1,0,0,0
283.199,1,2,1,1,0,0,0,0,0,0,0,0,1,0
23.43,2,1,1,1,0,0,0,0,0,0,1,0,0,0
202.785,4,6,3,4,0,0,0,0,0,0,1,0,0,0
57.75,2,5,2,3,0,0,0,0,0,0,1,0,0,0
260.348,1,2,1,1,0,0,0,0,0,0,0,0,0,0
346.335,3,12,3,3,0,0,0,0,0,0,1,0,0,0
241.56,2,5,2,2,0,0,0,0,0,0,0,0,0,0
37.785,1,3,1,2,0,0,0,0,0,0,1,0,0,0
76,1,3,1,2,0,0,0,0,0,1,0,0,0,0
291.2,1,4,3,3,0,0,0,0,0,0,0,1,0,0
198,1,4,1,1,0,0,0,0,0,0,1,0,0,0
29.7,2.5,5,2,3,0,0,0,0,0,0,1,0,0,0
107.25,1,2,1,2,0,0,0,0,0,0,1,0,0,0
239.25,2,4,1,2,0,0,0,0,0,0,1,0,0,0
49.5,1,2,1,2,0,0,0,0,0,0,1,0,0,0
75.152,1,2,0,1,0,0,0,0,0,0,0,0,0,0
242.55,2,5,2,3,0,0,0,0,0,0,1,0,0,0
134.805,1,4,1,2,0,0,0,0,0,0,1,0,0,0
174.46,1,1,1,1,0,0,0,0,0,0,0,0,0,0
247.5,2.5,8,3,5,0,0,0,0,0,0,1,0,0,0
82.5,1.5,5,2,3,0,0,0,0,0,0,1,0,0,0
47.275,1.5,4,2,2,0,0,0,1,0,0,0,0,0,0
79,1,1,1,1,0,0,0,0,0,1,0,0,0,0
23.1,1,2,1,1,0,0,0,0,0,0,1,0,0,0
56.364,1,2,1,0,0,0,0,0,0,0,0,0,0,0
322.08,2,4,2,2,0,0,0,0,0,0,0,0,0,0
241.56,2,4,2,2,0,0,0,0,0,0,0,0,0,0
61.875,2,7,2,5,0,0,0,0,0,0,1,0,0,0
47.275,1,2,1,2,0,0,0,1,0,0,0,0,0,0
49.5,3,4,2,3,0,0,0,0,0,0,1,0,0,0
70,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
197.113,1.5,5,3,4,0,0,0,0,0,0,0,0,1,0
375.718,1.5,10,3,5,0,0,0,0,0,0,0,0,1,0
45.92,1,1,1,6,1,0,0,0,0,0,0,1,0,0
21,3,1,1,1,0,0,0,0,0,0,0,0,1,0
145.32,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
32.505,1,6,2,3,0,0,0,0,0,0,1,0,0,0
122.5,1,6,2,3,0,0,0,0,0,0,0,0,1,0
122.5,1,6,2,3,0,0,0,0,0,0,0,0,1,0
64.96,1,2,1,2,0,0,0,0,0,0,0,0,1,0
73.5,1,2,1,2,0,0,0,0,0,0,0,0,1,0
198.24,1,2,1,2,0,0,0,0,0,0,0,1,0,0
72,1,1,1,1,0,0,0,0,0,1,0,0,0,0
48.701,1.5,2,1,1,0,0,0,0,1,0,0,0,0,0
89.6,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
39,1,1,1,1,0,0,0,0,0,1,0,0,0,0
107.8,1,6,1,0,0,0,0,0,0,0,0,0,1,0
336,1.5,4,2,1,0,0,0,0,0,0,0,1,0,0
179.599,2,10,4,5,0,0,0,0,0,0,0,0,1,0
106.018,1,1,1,1,0,0,0,0,0,0,0,0,0,0
11.346,4,4,1,3,0,0,0,1,0,0,0,0,0,0
39.172,2,6,2,1,0,0,0,1,0,0,0,0,0,0
220,2.5,6,3,3,0,0,0,0,0,1,0,0,0,0
48.433,1,2,1,1,0,0,0,0,0,0,0,0,1,0
107.36,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.638,1,2,1,1,0,0,0,1,0,0,0,0,0,0
87.36,1,2,1,1,0,0,0,0,0,0,0,1,0,0
180,1,2,1,1,0,0,0,0,0,1,0,0,0,0
27.06,1,2,1,1,0,0,0,0,0,0,1,0,0,0
40.3,1,2,1,1,0,0,0,0,1,0,0,0,0,0
37.29,1,2,1,1,0,0,0,0,0,0,1,0,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
247.52,1,2,1,1,0,0,0,0,0,0,0,1,0,0
49.6,1,2,1,1,0,0,0,0,1,0,0,0,0,0
39.105,1,2,1,1,0,0,0,0,0,0,1,0,0,0
56.987,1,2,1,1,0,0,0,0,0,0,0,0,1,0
45.577,1,2,1,1,0,0,0,0,0,0,0,0,1,0
24.309,1,2,1,1,0,0,0,1,0,0,0,0,0,0
43.431,1,2,1,1,0,0,0,0,1,0,0,0,0,0
112,1,2,1,1,0,0,0,0,0,0,0,0,1,0
30.101,1,2,1,1,0,0,0,0,1,0,0,0,0,0
56.987,1,2,1,1,0,0,0,0,0,0,0,0,1,0
84,1,2,1,1,0,0,0,0,0,0,0,1,0,0
134.4,1,2,1,1,0,0,0,0,0,0,0,1,0,0
23.1,1,2,1,1,0,0,0,0,0,0,1,0,0,0
65.348,1,2,1,1,0,0,0,0,1,0,0,0,0,0
74.415,3,10,4,6,0,0,0,0,0,0,1,0,0,0
71.115,1,4,1,1,0,0,0,0,0,0,1,0,0,0
44.439,1,4,1,1,0,0,0,1,0,0,0,0,0,0
260.001,2,9,4,0,0,0,0,0,0,0,0,0,1,0
240.8,1,4,2,2,0,0,0,0,0,0,0,1,0,0
82.88,1,4,2,2,0,0,0,0,0,0,0,1,0,0
340,1,4,2,2,0,0,0,0,0,1,0,0,0,0
21.917,1,2,1,1,0,0,0,0,1,0,0,0,0,0
80.64,1,2,1,1,0,0,0,0,0,0,0,1,0,0
12.045,1,2,1,1,0,0,0,0,0,0,1,0,0,0
17.05,1,2,1,1,0,0,0,0,1,0,0,0,0,0
68.376,1,2,0,1,0,0,0,0,0,0,0,0,1,0
425,1,2,0,1,0,0,0,0,0,1,0,0,0,0
344.043,2,8,3,4,0,0,0,0,0,0,0,0,1,0
49.6,1.5,5,2,4,0,0,0,0,1,0,0,0,0,0
113.302,1,4,1,3,0,0,0,0,0,0,0,0,1,0
336,1,3,2,2,0,0,0,0,0,0,0,1,0,0
40.095,1,3,2,2,0,0,0,0,0,0,1,0,0,0
202.72,1,3,1,1,0,0,0,0,0,0,0,1,0,0
137,1,3,1,1,0,0,0,0,0,1,0,0,0,0
16.17,1,3,1,1,0,0,0,0,0,0,1,0,0,0
88.326,1,4,0,2,0,0,0,0,0,0,0,0,1,0
45.87,4,8,4,4,0,0,0,0,0,0,1,0,0,0
131.999,1,12,3,0,0,0,0,0,0,0,0,0,1,0
224,1,4,2,2,0,0,0,0,0,0,0,1,0,0
63.69,1,4,1,1,0,0,0,0,0,0,1,0,0,0
113.19,3,8,3,5,0,0,0,0,0,0,1,0,0,0
170,1,1,0,1,0,0,0,0,0,1,0,0,0,0
42.735,1,1,0,1,0,0,0,0,0,0,0,0,1,0
47.355,2,4,2,2,0,0,0,0,0,0,1,0,0,0
295.24,2,4,2,2,0,0,0,0,0,0,0,0,0,0
165.76,1,4,1,0,0,0,0,0,0,0,0,1,0,0
38.28,1,4,1,0,0,0,0,0,0,0,1,0,0,0
28.365,1,4,1,4,0,0,0,1,0,0,0,0,0,0
26.567,1,2,1,1,0,0,0,0,1,0,0,0,0,0
88.605,2,8,4,4,0,0,0,0,0,0,1,0,0,0
368.998,2,14,5,9,0,0,0,0,0,0,0,0,1,0
79.178,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
88.77,2,4,2,3,0,0,0,0,0,0,1,0,0,0
79.002,1,6,1,3,0,0,0,0,0,0,0,0,1,0
70.785,3,6,3,4,0,0,0,0,0,0,1,0,0,0
280,1.5,4,1,2,0,0,0,0,0,0,0,1,0,0
211.694,2,10,1,8,0,0,0,0,0,0,0,0,1,0
37.386,1,2,1,1,0,0,0,0,1,0,0,0,0,0
18.645,1,2,1,1,0,0,0,0,0,0,1,0,0,0
304,3,5,3,3,0,0,0,0,0,1,0,0,0,0
31.496,1,3,1,1,0,0,0,0,1,0,0,0,0,0
99.2,1,2,1,1,0,0,0,0,1,0,0,0,0,0
200,1,2,1,0,0,0,0,0,0,1,0,0,0,0
43.679,1,2,1,0,0,0,0,0,1,0,0,0,0,0
32.643,1,2,1,0,0,0,0,0,1,0,0,0,0,0
21.08,1,3,1,2,0,0,0,0,1,0,0,0,0,0
117.64,1,3,1,2,0,0,1,0,0,0,0,0,0,0
76.937,1,3,1,2,0,0,0,0,0,0,0,0,1,0
36.465,1,3,1,2,0,0,0,0,0,0,1,0,0,0
44.055,1,3,1,2,0,0,0,0,0,0,1,0,0,0
104.993,1,3,1,2,0,0,0,0,0,0,0,0,1,0
101.92,2,4,3,3,0,0,0,0,0,0,0,1,0,0
210,1,5,2,2,0,0,0,0,0,0,0,0,1,0
24.915,1,5,1,3,0,0,0,0,0,0,1,0,0,0
46.035,1.5,2,1,1,0,0,0,0,1,0,0,0,0,0
63.69,1.5,5,2,2,0,0,0,0,0,0,1,0,0,0
32.505,1,10,3,3,0,0,0,0,0,0,1,0,0,0
289,4,6,3,3,0,0,0,0,0,1,0,0,0,0
77.28,2,4,1,2,0,0,0,0,0,0,0,0,0,1
270.971,5,8,4,4,0,0,0,0,1,0,0,0,0,0
16.089,1,4,1,3,0,0,0,0,1,0,0,0,0,0
238.56,2.5,6,3,3,0,0,0,0,0,0,0,1,0,0
47.19,2,5,2,3,0,0,0,0,0,0,1,0,0,0
46.967,1,4,1,2,0,0,0,1,0,0,0,0,0,0
175.802,1,4,1,2,0,0,0,0,0,0,0,0,0,0
230.72,1,4,1,2,0,0,0,0,0,0,0,1,0,0
147.84,1,4,1,2,0,0,0,0,0,0,0,1,0,0
125.44,1,4,1,2,0,0,0,0,0,0,0,1,0,0
36.135,1,4,1,2,0,0,0,0,0,0,1,0,0,0
46.53,1,4,1,2,0,0,0,0,0,0,1,0,0,0
45.375,1,4,1,2,0,0,0,0,0,0,1,0,0,0
58,2,1,1,1,0,0,0,0,0,1,0,0,0,0
31.992,1,4,1,1,0,0,0,0,1,0,0,0,0,0
84,1,1,1,1,0,0,0,0,0,0,0,1,0,0
47.12,1.5,2,1,0,0,0,0,0,1,0,0,0,0,0
40.26,1,1,1,1,0,0,0,0,0,0,0,0,0,0
180.999,1,15,3,7,0,0,0,0,0,0,0,0,1,0
89.67,1.5,6,3,5,0,0,0,0,0,0,0,0,1,0
201.6,1.5,4,2,2,0,0,0,0,0,0,0,1,0,0
320,2,6,3,4,0,0,0,0,0,1,0,0,0,0
50.655,2,6,2,3,0,0,0,0,0,0,1,0,0,0
412.5,2,6,2,3,0,0,0,0,0,0,1,0,0,0
87.285,3,8,2,6,0,0,0,0,0,0,1,0,0,0
71.68,1,1,1,1,0,0,0,0,0,0,0,1,0,0
124,2,4,2,0,0,0,0,0,1,0,0,0,0,0
62.7,1,6,3,0,0,0,0,0,0,0,1,0,0,0
23.1,1,2,1,1,0,0,0,0,0,0,1,0,0,0
247.352,1,6,2,1,0,0,0,0,0,0,0,0,1,0
275.002,1.5,8,3,6,0,0,0,0,0,0,0,0,1,0
51,1,1,1,1,0,0,0,0,0,1,0,0,0,0
91.256,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
208.01,2,4,3,3,0,0,0,0,0,0,0,0,0,0
181.335,4.5,8,4,5,0,0,0,0,0,0,1,0,0,0
96,1,2,1,1,0,0,0,0,0,1,0,0,0,0
77.5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
36.3,1,2,1,1,0,0,0,0,0,0,1,0,0,0
19.8,1,2,1,2,1,0,0,0,0,0,1,0,0,0
19.8,1,2,1,2,1,0,0,0,0,0,1,0,0,0
335.5,1,4,4,3,0,0,0,0,0,0,0,0,0,0
170.115,3,6,4,4,0,0,0,0,0,0,1,0,0,0
81.862,1,2,0,1,0,0,0,0,0,0,0,0,0,0
68.442,1,2,1,3,0,0,0,0,0,0,0,0,0,0
50.4,1,1,1,1,0,0,0,0,0,0,0,1,0,0
38.06,1,2,1,1,0,0,1,0,0,0,0,0,0,0
156.8,2,5,3,3,0,0,0,0,0,0,0,0,0,1
98.56,1,2,1,1,0,0,0,0,0,0,0,1,0,0
279,2,5,2,2,0,0,0,0,0,1,0,0,0,0
23.25,0.5,2,1,1,0,1,0,0,1,0,0,0,0,0
34.6,1,2,1,1,0,0,1,0,0,0,0,0,0,0
41.25,1,4,1,2,0,0,0,0,0,0,1,0,0,0
70,2,3,1,2,0,0,0,0,0,0,0,0,1,0
123.2,1,2,0,2,0,0,0,0,0,0,0,1,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
171.36,1,2,1,1,0,0,0,0,0,0,0,1,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
211.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
272.16,1,2,1,1,0,0,0,0,0,0,0,1,0,0
99.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
123.2,1,2,1,1,0,0,0,0,0,0,0,1,0,0
93,1,3,1,1,0,0,0,0,1,0,0,0,0,0
261.69,1,4,2,2,0,0,0,0,0,0,0,0,0,0
31.35,1,2,1,1,0,0,0,0,0,0,1,0,0,0
169.26,1,3,0,0,0,0,0,0,0,0,0,0,1,0
89.6,1,3,1,1,0,0,0,0,0,0,0,1,0,0
215,1,3,1,1,0,0,0,0,0,1,0,0,0,0
253.638,1,4,1,2,0,0,0,0,0,0,0,0,0,0
103,1,4,1,2,0,0,0,0,0,1,0,0,0,0
150,1,2,1,1,0,0,0,0,0,1,0,0,0,0
57,3,2,1,1,0,0,0,0,0,1,0,0,0,0
161.04,1,2,1,1,0,0,0,0,0,0,0,0,0,0
200,1,2,0,1,0,0,0,0,0,1,0,0,0,0
166.88,1,3,1,2,0,0,0,0,0,0,0,1,0,0
49.6,1,3,1,2,0,0,0,0,1,0,0,0,0,0
190.4,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
55.36,1.5,3,3,6,0,0,1,0,0,0,0,0,0,0
400,2,6,3,4,0,0,0,0,0,1,0,0,0,0
115.36,1,4,1,2,0,0,0,0,0,0,0,1,0,0
106,1,1,1,1,0,0,0,0,0,1,0,0,0,0
169.092,1,2,1,1,0,0,0,0,0,0,0,0,0,0
82.5,1,4,1,1,0,0,0,0,0,0,1,0,0,0
113,1,2,1,1,0,0,0,0,0,1,0,0,0,0
209,2,4,2,2,0,0,0,0,0,1,0,0,0,0
74.25,3,8,2,3,0,0,0,0,0,0,1,0,0,0
147.62,2,5,3,3,0,0,0,0,0,0,0,0,0,0
335.5,1.5,5,4,4,0,0,0,0,0,0,0,0,0,0
123.2,1,2,2,1,0,0,0,0,0,0,0,1,0,0
99,1,2,1,1,0,0,0,0,0,1,0,0,0,0
183.334,1,2,1,1,0,0,0,0,1,0,0,0,0,0
155,2,4,2,4,0,0,0,0,0,1,0,0,0,0
22.351,3,3,1,2,0,0,0,0,1,0,0,0,0,0
322.56,1,4,1,3,0,0,0,0,0,0,0,1,0,0
82,1,1,1,1,0,0,0,0,0,1,0,0,0,0
200,1,4,2,2,0,0,0,0,0,1,0,0,0,0
80.52,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
65,1,2,1,1,0,0,0,0,0,1,0,0,0,0
383.04,1,1,1,1,0,0,0,0,0,0,0,1,0,0
175,1,2,1,1,0,0,0,0,0,1,0,0,0,0
48.44,1,2,0,1,0,0,1,0,0,0,0,0,0,0
268.8,2,6,2,4,0,0,0,0,0,0,0,1,0,0
67.549,1,2,1,1,0,0,0,0,1,0,0,0,0,0
84.424,1,2,1,1,0,0,1,0,0,0,0,0,0,0
163.312,1,4,2,1,0,0,1,0,0,0,0,0,0,0
120.78,1,2,1,1,0,0,0,0,0,0,0,0,0,0
336,2,2,2,4,0,0,0,0,0,0,0,1,0,0
329.987,1,4,1,3,0,0,0,0,0,0,0,0,1,0
49.166,1,2,0,1,0,0,0,1,0,0,0,0,0,0
74.25,1,4,2,1,0,0,0,0,0,0,1,0,0,0
117.8,5.5,12,4,7,0,0,0,0,1,0,0,0,0,0
150,1,4,1,1,0,0,0,0,0,1,0,0,0,0
93,2,4,2,2,0,0,0,0,1,0,0,0,0,0
190.564,1,2,1,1,0,0,0,0,0,0,0,0,0,0
120,1,2,1,1,0,0,0,0,0,1,0,0,0,0
200,1,2,1,1,0,0,0,0,0,1,0,0,0,0
108.64,2,4,2,3,0,0,0,0,0,0,0,1,0,0
22.144,1,1,1,1,0,0,1,0,0,0,0,0,0,0
81.76,1,3,0,1,0,0,0,0,0,0,0,1,0,0
25.529,1,2,1,1,0,0,0,1,0,0,0,0,0,0
274.4,2.5,4,2,2,0,0,0,0,0,0,0,1,0,0
89.6,1,4,2,3,0,0,0,0,0,0,0,1,0,0
83,1,2,0,0,0,0,0,0,0,1,0,0,0,0
33.033,1,3,1,3,0,0,0,0,0,0,0,0,1,0
85,1.5,2,1,1,0,0,0,0,0,1,0,0,0,0
22.692,1,2,1,1,0,0,0,1,0,0,0,0,0,0
46.365,1,6,2,2,0,0,0,0,0,0,1,0,0,0
19.562,1,2,1,2,0,0,0,1,0,0,0,0,0,0
134.4,1,2,0,2,0,0,0,0,0,0,0,1,0,0
136.598,1,9,2,7,0,0,0,0,0,0,0,0,1,0
33.356,1,3,1,2,0,0,0,0,1,0,0,0,0,0
70.29,2,11,3,9,0,0,0,0,0,0,1,0,0,0
126,1,6,1,0,0,0,0,0,0,0,0,0,1,0
208.201,1,6,3,6,0,0,0,0,0,0,0,0,1,0
44.733,1,5,1,4,0,0,0,0,1,0,0,0,0,0
85.12,1,2,1,0,0,0,0,0,0,0,0,1,0,0
61.69,3,5,3,5,0,0,0,0,1,0,0,0,0,0
74.599,1,3,1,2,0,0,0,0,0,0,0,0,1,0
24.8,1,2,0,1,0,0,0,0,1,0,0,0,0,0
110.502,2,6,2,1,0,0,0,0,0,0,0,0,1,0
52.142,1,5,2,3,0,0,0,0,1,0,0,0,0,0
46.732,1,2,1,1,0,0,0,0,0,0,0,0,1,0
26.35,1,2,1,1,0,0,0,0,1,0,0,0,0,0
57.75,1,2,1,1,0,0,0,0,0,0,1,0,0,0
119.716,1,2,1,1,0,0,1,0,0,0,0,0,0,0
32.147,1,2,1,1,0,0,0,1,0,0,0,0,0,0
19.856,1,2,1,1,0,0,0,1,0,0,0,0,0,0
22.692,1,2,1,1,0,0,0,1,0,0,0,0,0,0
21.08,1,2,1,1,0,0,0,0,1,0,0,0,0,0
170,1,2,1,1,0,0,0,0,0,1,0,0,0,0
234.85,1,2,1,1,0,0,0,0,0,0,0,0,0,0
85.001,1,2,1,1,0,0,0,0,0,0,0,0,1,0
40.3,1,2,1,1,0,0,0,0,1,0,0,0,0,0
31.608,1,2,1,1,0,0,0,1,0,0,0,0,0,0
167.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0
23.458,1,2,1,1,0,0,0,1,0,0,0,0,0,0
116.948,1,2,1,1,0,0,1,0,0,0,0,0,0,0
267.68,1,2,1,1,0,0,0,0,0,0,0,1,0,0
33,1,2,1,1,0,0,0,0,0,0,1,0,0,0
24.583,1,2,1,1,0,0,0,1,0,0,0,0,0,0
24.955,1,2,1,1,0,0,0,0,1,0,0,0,0,0
22.692,1,2,1,1,0,0,0,1,0,0,0,0,0,0
336,1,2,1,1,0,0,0,0,0,0,0,1,0,0
220.64,1,2,1,1,0,0,0,0,0,0,0,1,0,0
112,1,2,1,1,0,0,0,0,0,0,0,1,0,0
144.48,1,2,1,1,0,0,0,0,0,0,0,1,0,0
171.776,1,5,3,3,0,0,0,0,0,0,0,0,0,0
243.201,1,8,2,0,0,0,0,0,0,0,0,0,1,0
37.2,2,5,2,4,0,0,0,0,1,0,0,0,0,0
135.002,1,4,1,1,0,0,0,0,0,0,0,0,1,0
34.32,1,4,1,1,0,0,0,0,0,0,1,0,0,0
175,1,8,3,0,0,0,0,0,0,0,0,0,1,0
177.21,3,4,2,2,0,0,0,0,0,0,1,0,0,0
44.288,2,2,1,0,0,0,1,0,0,0,0,0,0,0
134.4,1,2,0,1,0,0,0,0,0,0,0,1,0,0
140,1,2,0,1,0,0,0,0,0,0,0,0,1,0
68.376,1,2,0,1,0,0,0,0,0,0,0,0,1,0
37.149,1,2,0,1,0,0,0,1,0,0,0,0,0,0
19.856,1,2,0,1,0,0,0,1,0,0,0,0,0,0
116,1,4,1,3,0,0,0,0,0,1,0,0,0,0
57.75,1,4,2,3,0,0,0,0,0,0,1,0,0,0
31.02,2,2,1,1,0,0,0,0,0,0,1,0,0,0
29.205,1,3,1,1,0,0,0,0,0,0,1,0,0,0
7.92,1,1,1,1,1,0,0,0,0,0,1,0,0,0
181.17,1,2,2,1,0,0,0,0,0,0,0,0,0,0
138.4,1,4,2,3,0,0,1,0,0,0,0,0,0,0
90.652,1,2,1,1,0,0,1,0,0,0,0,0,0,0
229.691,2,8,2,5,0,0,0,0,0,0,0,0,1,0
39.804,1,2,1,0,0,0,0,0,1,0,0,0,0,0
42.036,1,2,1,0,0,0,0,0,1,0,0,0,0,0
55.8,1,2,1,0,0,0,0,0,1,0,0,0,0,0
82.614,1,3,0,2,0,0,0,0,0,0,0,0,1,0
325.932,2,6,3,1,0,0,1,0,0,0,0,0,0,0
51.212,2,4,2,2,0,0,0,0,1,0,0,0,0,0
44.95,2,4,2,2,0,0,0,0,1,0,0,0,0,0
60.39,0.5,2,1,1,0,0,0,0,0,0,0,0,0,0
60.977,1,2,1,1,0,0,0,0,1,0,0,0,0,0
392,1.5,6,3,0,0,0,0,0,0,0,0,0,1,0
20.574,1,2,1,2,0,0,0,1,0,0,0,0,0,0
52,2.5,2,1,1,0,0,0,0,0,1,0,0,0,0
41.44,1.5,1,1,1,0,0,0,0,0,0,0,0,0,1
39.6,1,5,2,3,0,0,0,0,0,0,1,0,0,0
87.997,1.5,1,1,1,0,0,0,0,0,0,0,0,1,0
16.089,1,3,1,2,0,0,0,0,1,0,0,0,0,0
109.998,1,3,1,2,0,0,0,0,0,0,0,0,1,0
190.4,1,2,0,1,0,0,0,0,0,0,0,1,0,0
46.5,3,6,2,0,0,0,0,0,1,0,0,0,0,0
30.36,1,3,1,0,0,0,0,0,0,0,1,0,0,0
167.573,1,5,1,2,0,0,0,0,0,0,0,0,1,0
146.111,1,5,1,2,0,0,0,0,0,0,0,0,1,0
30.69,1,2,1,1,0,0,0,0,1,0,0,0,0,0
105.803,2,5,2,3,0,0,0,0,1,0,0,0,0,0
52.483,1,2,1,1,0,0,0,0,1,0,0,0,0,0
30.969,1,2,1,1,0,0,0,0,1,0,0,0,0,0
54.033,1,2,1,1,0,0,0,0,1,0,0,0,0,0
55.8,1,2,1,1,0,0,0,0,1,0,0,0,0,0
94.5,1.5,1,1,1,0,0,0,0,0,0,0,0,1,0
53.909,1,2,1,0,0,0,0,0,1,0,0,0,0,0
117.64,1,2,1,0,0,0,1,0,0,0,0,0,0,0
26.66,1,2,1,0,0,0,0,0,1,0,0,0,0,0
60.791,1,2,1,0,0,0,0,0,1,0,0,0,0,0
62.671,1,3,1,2,0,0,0,0,0,0,0,0,1,0
70.091,1,3,1,2,0,0,0,0,0,0,0,0,1,0
168,1,3,1,2,0,0,0,0,0,0,0,1,0,0
105,1,3,1,2,0,0,0,0,0,0,0,0,1,0
283.929,3,8,4,5,0,0,0,0,1,0,0,0,0,0
60.512,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
67.766,1,7,2,3,0,0,0,0,1,0,0,0,0,0
45.705,1,3,1,1,0,0,0,0,0,0,1,0,0,0
44.055,1,8,2,0,0,0,0,0,0,0,1,0,0,0
14.025,1,1,2,2,0,0,0,0,0,0,1,0,0,0
141.848,1,5,2,2,0,0,0,0,0,0,0,0,1,0
13.695,1,2,5,2,0,0,0,0,0,0,1,0,0,0
102.96,2.5,5,3,3,0,0,0,0,0,0,1,0,0,0
13.035,1,4,0,0,0,0,0,0,0,0,1,0,0,0
30.195,2,5,2,3,0,0,0,0,0,0,1,0,0,0
41.25,1,4,1,2,0,0,0,0,0,0,1,0,0,0
51.275,1,4,1,2,0,0,0,0,0,0,0,0,1,0
53.46,1,4,1,2,0,0,0,0,0,0,1,0,0,0
123.2,1,4,1,2,0,0,0,0,0,0,0,1,0,0
236.32,1,4,1,2,0,0,0,0,0,0,0,1,0,0
22.11,1,4,1,2,0,0,0,0,0,0,1,0,0,0
140,1,4,1,2,0,0,0,0,0,0,0,0,1,0
27.885,1,4,1,2,0,0,0,0,0,0,1,0,0,0
211.68,1,4,1,2,0,0,0,0,0,0,0,1,0,0
236.817,1,5,1,2,0,0,0,0,0,0,0,0,1,0
30.256,2,1,1,1,0,0,0,1,0,0,0,0,0,0
50.871,1,4,2,0,0,0,0,0,1,0,0,0,0,0
19.933,1.5,2,1,2,0,0,0,0,1,0,0,0,0,0
50.498,1,1,1,1,0,0,0,0,0,0,0,0,1,0
93.94,1,1,1,1,0,0,0,0,0,0,0,0,0,0
40,1,1,1,1,0,0,0,0,0,1,0,0,0,0
16.089,1,3,1,2,0,0,0,0,1,0,0,0,0,0
65.835,1.5,4,2,2,0,0,0,0,0,0,1,0,0,0
54.945,2,6,2,3,0,0,0,0,0,0,1,0,0,0
222,2,6,2,3,0,0,0,0,0,1,0,0,0,0
242.2,0,6,0,0,0,0,1,0,0,0,0,0,0,0
140.337,2.5,7,4,4,0,0,0,0,1,0,0,0,0,0
77.28,1,1,1,1,0,0,0,0,0,0,0,1,0,0
98,1,1,1,1,0,0,0,0,0,1,0,0,0,0
37.95,2.5,6,3,0,0,0,0,0,0,0,1,0,0,0
34.007,1,2,1,1,0,0,0,0,1,0,0,0,0,0
93.94,1,2,1,1,0,0,0,0,0,0,0,0,0,0
87.23,1,2,1,1,0,0,0,0,0,0,0,0,0,0
124,2,4,2,2,0,0,0,0,1,0,0,0,0,0
263.2,1,15,4,9,0,0,0,0,0,0,0,0,1,0
14.685,1,5,1,0,0,0,0,0,0,0,1,0,0,0
264.741,3,6,4,4,0,0,0,1,0,0,0,0,0,0
337.12,2,7,3,3,0,0,0,0,0,0,0,1,0,0
21,3,1,1,1,0,0,0,0,0,0,0,0,1,0
367,1,2,1,0,0,0,0,0,0,1,0,0,0,0
64.48,1,2,1,2,0,0,0,0,1,0,0,0,0,0
47.554,2,2,1,1,0,0,0,0,1,0,0,0,0,0
60,3,2,0,2,0,0,0,0,0,1,0,0,0,0
104,1,1,1,1,0,0,0,0,0,1,0,0,0,0
21.669,0,2,0,0,0,0,0,0,1,0,0,0,0,0
134.4,2,5,3,3,0,0,0,0,0,0,0,0,0,1
26.474,1,2,1,1,0,0,0,1,0,0,0,0,0,0
76.16,1,2,1,1,0,0,0,0,0,0,0,1,0,0
110,1,2,1,1,0,0,0,0,0,1,0,0,0,0
154.33,1,2,1,1,0,0,0,0,0,0,0,0,0,0
120.904,1,2,1,1,0,0,0,0,0,0,0,0,1,0
35.65,1,2,1,1,0,0,0,0,1,0,0,0,0,0
129,1,2,1,1,0,0,0,0,0,1,0,0,0,0
200,1,2,1,1,0,0,0,0,0,1,0,0,0,0
139,1,2,1,1,0,0,0,0,0,1,0,0,0,0
37.82,1,2,1,1,0,0,0,1,0,0,0,0,0,0
40.3,1,2,1,1,0,0,0,0,1,0,0,0,0,0
94.08,1,2,1,1,0,0,0,0,0,0,0,1,0,0
19.964,1,2,1,1,0,0,0,0,1,0,0,0,0,0
28.365,1,2,1,1,0,0,0,1,0,0,0,0,0,0
17.019,1,2,1,1,0,0,0,1,0,0,0,0,0,0
25.462,1,2,1,1,0,0,0,1,0,0,0,0,0,0
