"price","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","bathrooms","accomodate","bedrooms","beds","Shared room","Hotel room","France","Argentine","USA","Australie","Espagne","Bresil","Thaïlande","Japon"
241.56,5,5,5,4.8,5,4.6,2,6,3,3,0,0,0,0,0,0,0,0,0,0
28.85,4.97,4.97,4.88,5,5,5,2,6,3,3,0,0,0,1,0,0,0,0,0,0
135.52,5,5,4.93,5,5,4.93,1,2,1,2,0,0,1,0,0,0,0,0,0,0
264.32,5,5,5,5,5,5,1,4,2,3,0,0,1,0,0,0,0,0,0,0
213.92,5,5,5,5,5,5,1,4,2,3,0,0,1,0,0,0,0,0,0,0
97,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
253.638,5,5,5,5,5,4,1,7,2,4,0,0,0,0,0,0,0,0,0,0
40.382,5,5,5,5,5,5,1,4,3,3,0,0,0,1,0,0,0,0,0,0
72,5,5,5,5,5,5,1,1,2,1,0,0,0,0,1,0,0,0,0,0
87,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
177,5,5,5,5,5,5,1,2,1,0,0,0,0,0,1,0,0,0,0,0
124.806,4,4,5,5,5,5,1,3,0,2,0,0,0,0,0,0,0,0,0,0
100.8,5,5,5,5,5,4.67,1,3,0,2,0,0,1,0,0,0,0,0,0,0
99,4.92,5,4.75,5,5,5,1,3,0,2,0,0,0,0,1,0,0,0,0,0
226.798,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
168,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
124.32,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
358.4,5,5,5,5,5,5,2,4,2,2,0,0,1,0,0,0,0,0,0,0
323.422,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
268.4,4.95,5,5,4.9,5,4.8,2,4,2,2,0,0,0,0,0,0,0,0,0,0
392,5,5,5,5,5,5,2,4,2,2,0,0,1,0,0,0,0,0,0,0
134.4,5,5,5,5,5,5,2,4,2,2,0,0,0,0,0,0,1,0,0,0
224,5,5,5,5,5,5,1,4,1,0,0,0,1,0,0,0,0,0,0,0
155.672,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
300,5,5,5,5,5,4.75,2,7,3,4,0,0,0,0,1,0,0,0,0,0
211.68,5,5,5,5,4.5,5,2,7,3,4,0,0,0,0,0,0,1,0,0,0
264,5,5,5,4,5,5,2,6,2,2,0,0,0,0,1,0,0,0,0,0
390,5,5,4.5,5,5,5,2,6,2,2,0,0,0,0,1,0,0,0,0,0
148.96,5,5,5,4,5,5,1,2,2,2,0,0,1,0,0,0,0,0,0,0
50,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
26.474,5,4.96,5,5,5,4.94,1,2,1,1,0,0,0,1,0,0,0,0,0,0
222.88,5,4.86,4.86,4.86,5,4.71,1.5,5,3,3,0,0,1,0,0,0,0,0,0,0
224,5,5,5,5,5,5,1,4,2,1,0,0,0,0,0,0,1,0,0,0
201.6,5,5,5,4.83,5,5,1,4,2,1,0,0,1,0,0,0,0,0,0,0
59.048,5,5,5,5,5,5,1,3,1,1,0,0,0,0,0,0,0,0,0,0
35,4.83,5,5,5,5,4.83,2.5,2,1,1,0,0,0,0,1,0,0,0,0,0
302,5,5,5,5,5,4.75,3,10,4,5,0,0,0,0,1,0,0,0,0,0
112,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0
81,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
75.152,5,4.96,4.91,4.96,4.96,4.96,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
287.84,5,5,5,4.75,5,5,1,6,3,4,0,0,1,0,0,0,0,0,0,0
87,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
228.48,5,5,5,5,5,5,1,3,1,0,0,0,0,0,0,0,1,0,0,0
208.01,4.67,4.67,4.67,4.67,4.67,5,1.5,4,1,2,0,0,0,0,0,0,0,0,0,0
26.398,5,5,5,5,5,5,1.5,4,1,2,0,0,0,1,0,0,0,0,0,0
144.48,5,5,5,5,5,5,1,3,1,0,0,0,1,0,0,0,0,0,0,0
24,5,4,3,4,5,4,3,1,1,4,1,0,0,0,1,0,0,0,0,0
37.82,5,5,5,5,5,5,1,3,2,2,0,0,0,1,0,0,0,0,0,0
206.668,5,5,5,5,5,5,2,6,2,7,0,0,0,0,0,0,0,0,0,0
33.093,5,5,4.96,5,5,4.96,1,2,1,1,0,0,0,1,0,0,0,0,0,0
264,5,5,5,5,5,5,2,6,3,3,0,0,0,0,1,0,0,0,0,0
199,5,5,5,5,5,5,2,6,3,3,0,0,0,0,1,0,0,0,0,0
171.616,5,5,5,5,5,5,2,6,3,3,0,0,0,0,0,1,0,0,0,0
85.095,5,5,5,5,5,5,1,8,4,7,0,0,0,1,0,0,0,0,0,0
145.32,5,5,5,5,5,5,2,5,3,3,0,0,0,0,0,1,0,0,0,0
33.792,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
23.638,4.98,4.94,4.96,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
33.093,5,5,4.94,5,4.94,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
81.76,5,5,5,5,5,5,0,2,0,1,0,0,1,0,0,0,0,0,0,0
81,5,5,5,5,5,5,2,4,3,4,0,0,0,0,1,0,0,0,0,0
259.84,5,5,5,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
19.042,5,5,5,5,5,4.75,1,2,1,0,0,0,0,1,0,0,0,0,0,0
175.84,5,5,5,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
105.28,4.75,5,5,4.75,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
218.4,4.8,5,4.6,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
35.96,5,5,5,5,5,5,1,2,1,0,0,0,0,1,0,0,0,0,0,0
88.48,5,5,5,5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
19.042,4.96,4.96,4.87,4.96,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
156.8,5,5,5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
235.2,5,5,5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
146.72,5,5,5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
20.092,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
95.2,5,5,5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
222.772,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
25.254,5,5,4.5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
139,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
35.929,5,5,5,5,5,5,1,3,1,2,0,0,0,1,0,0,0,0,0,0
224,5,5,5,5,5,5,1,3,1,2,0,0,1,0,0,0,0,0,0,0
91,5,4.85,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
96.624,5,5,5,5,5,5,1,2,2,1,0,0,0,0,0,0,0,0,0,0
285.6,5,5,5,4.8,5,4.6,1.5,7,3,4,0,0,1,0,0,0,0,0,0,0
375.2,5,5,5,5,5,5,1,7,2,1,0,0,1,0,0,0,0,0,0,0
156,5,5,5,5,5,4,2,7,4,5,0,0,0,0,1,0,0,0,0,0
228.14,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
123.2,5,5,5,5,5,4,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
168,5,4.75,5,5,5,4.75,1.5,2,1,1,0,0,1,0,0,0,0,0,0,0
80.368,5,5,5,5,5,5,1.5,3,2,2,0,0,0,1,0,0,0,0,0,0
234,5,5,5,5,4.86,4.71,2,6,2,2,0,0,0,0,1,0,0,0,0,0
198.24,5,5,5,5,5,5,1,5,3,5,0,0,1,0,0,0,0,0,0,0
200.68,5,5,5,5,5,5,2,5,2,3,0,0,0,0,0,1,0,0,0,0
116.48,4,5,3.5,5,4.5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
173.6,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
113.12,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
203.84,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
112,5,5,5,5,5,4,1,4,1,2,0,0,1,0,0,0,0,0,0,0
170.24,5,4,4,4,5,4,1,4,1,2,0,0,1,0,0,0,0,0,0,0
134.4,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
191.52,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
128.8,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
267.68,5,5,4,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
277.76,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
200,5,5,5,5,5,5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
145.6,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
18.91,5,5,5,5,5,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0
219.52,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
127.68,5,5,5,5,5,4.75,1,4,1,2,0,0,1,0,0,0,0,0,0,0
280,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
212.8,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
210.694,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
95.2,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
83.04,4.88,5,4.88,4.88,5,5,1,4,1,2,0,0,0,0,0,1,0,0,0,0
156.8,4.83,5,4.83,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
159,5,5,5,5,5,5,1,5,1,2,0,0,0,0,1,0,0,0,0,0
179.828,5,5,5,5,5,5,1,6,4,4,0,0,0,0,0,0,0,0,0,0
395.36,5,5,5,5,5,5,1,4,2,0,0,0,1,0,0,0,0,0,0,0
53.894,5,4.83,4.5,4.83,5,5,1,4,2,0,0,0,0,1,0,0,0,0,0,0
211.68,5,5,5,5,5,5,1,4,2,0,0,0,0,0,0,0,1,0,0,0
195,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
313.6,5,5,5,5,5,5,1.5,4,2,0,0,0,1,0,0,0,0,0,0,0
57.706,5,5,5,5,5,4.71,1.5,2,1,2,0,0,0,0,0,0,0,0,0,0
295.68,5,5,5,5,5,5,1.5,4,2,3,0,0,1,0,0,0,0,0,0,0
246.4,5,5,5,4.33,4.67,5,1.5,4,2,3,0,0,1,0,0,0,0,0,0,0
65.24,4.94,4.88,5,5,4.88,5,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
37.82,5,5,5,5,5,5,1.5,4,2,3,0,0,0,1,0,0,0,0,0,0
358.314,5,5,5,5,5,5,2,8,2,4,0,0,0,0,0,0,0,0,0,0
92.598,5,5,5,5,5,4.85,3.5,2,1,1,0,0,0,0,0,0,0,0,0,0
65,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
59,5,5,5,5,5,4,1,1,1,1,0,0,0,0,1,0,0,0,0,0
79,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
40.26,5,4.97,5,5,5,4.93,1,1,1,1,0,0,0,0,0,0,0,0,0,0
186.538,5,5,5,5,5,5,1,5,2,2,0,0,0,0,0,0,0,0,0,0
102.416,5,5,5,5,5,5,1,5,2,2,0,0,0,0,0,1,0,0,0,0
201,5,5,5,5,5,5,2.5,8,3,5,0,0,0,0,1,0,0,0,0,0
122.915,5,5,5,5,5,5,3,6,3,5,0,0,0,1,0,0,0,0,0,0
358.4,5,5,4,4,5,5,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
249.76,5,5,5,5,5,5,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
421.12,5,5,5,5,5,5,1.5,4,2,2,0,0,1,0,0,0,0,0,0,0
57.706,5,5,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
167.464,4.5,3.5,5,3.75,4.5,4.75,2,6,2,3,0,0,0,0,0,1,0,0,0,0
36.468,5,5,5,4.8,4.8,5,1,3,0,1,0,0,0,1,0,0,0,0,0,0
392,5,5,5,5,5,4.67,2,8,4,6,0,0,1,0,0,0,0,0,0,0
53.68,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
23.638,5,5,5,5,5,5,1,1,1,1,0,0,0,1,0,0,0,0,0,0
29.12,5,5,5,5,5,5,1,1,1,1,0,0,1,0,0,0,0,0,0,0
80.272,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
26.88,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
37,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
85,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
34.6,5,5,5,5,5,5,0.5,1,1,1,0,0,0,0,0,1,0,0,0,0
42.548,5,5,5,5,5,5,1,5,2,3,0,0,0,1,0,0,0,0,0,0
411.994,4,5,5,4,5,5,1,5,2,3,0,0,0,0,0,0,0,0,0,0
196,5,5,3,4,5,5,1,5,2,3,0,0,1,0,0,0,0,0,0,0
294,5,5,5,5,4.97,5,1.5,4,2,3,0,0,0,0,1,0,0,0,0,0
283.651,4.89,5,4.89,4.89,4.78,5,3.5,7,4,5,0,0,0,1,0,0,0,0,0,0
32.524,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
80.52,5,5,5,5,5,4.75,1,2,1,1,0,0,0,0,0,0,0,0,0,0
107.36,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
386,5,5,5,5,5,5,1,2,1,1,0,1,0,0,1,0,0,0,0,0
18.91,4.89,5,5,5,5,5,1.5,2,1,1,0,0,0,1,0,0,0,0,0,0
125,5,5,4,5,5,4,1.5,4,3,3,0,0,0,0,1,0,0,0,0,0
34.155,5,4.86,5,5,5,4.33,2,5,1,6,1,0,0,0,0,0,0,1,0,0
134.2,4.91,4.96,4.96,4.96,5,4.61,1,1,1,1,0,0,0,0,0,0,0,0,0,0
26.565,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
27.448,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
201.3,5,5,4.67,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
174.72,5,5,4.83,4.67,4.83,4.67,1,2,1,1,0,0,1,0,0,0,0,0,0,0
25.529,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
253.638,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
184.8,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
120,5,5,5,5,5,4.83,1,2,1,1,0,0,0,0,1,0,0,0,0,0
79.2,5,5,5,5,5,5,2,5,2,5,0,0,0,0,0,0,0,1,0,0
80.52,5,5,5,5,5,5,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
164.64,5,5,5,5,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
110.88,5,5,5,5,5,5,1,4,2,2,0,0,1,0,0,0,0,0,0,0
155.672,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
174.46,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
200,5,5,5,5,5,4.83,1,2,1,1,0,0,0,0,1,0,0,0,0,0
89.466,4.67,5,3.67,5,4.67,4.67,1,2,1,1,0,0,0,0,0,0,0,0,1,0
93.94,4.5,4.5,5,5,5,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0
268.4,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0
186,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
37.82,5,5,5,5,5,5,2,4,2,3,0,0,0,1,0,0,0,0,0,0
213.378,5,5,4.5,5,5,5,1,6,2,3,0,0,0,0,0,0,0,0,0,0
229.6,5,5,4.67,5,5,5,1.5,4,1,2,0,0,1,0,0,0,0,0,0,0
90,4.92,5,4.77,5,5,4.85,1,2,0,1,0,0,0,0,1,0,0,0,0,0
238,5,4.5,4,5,5,5,2,4,2,3,0,0,0,0,1,0,0,0,0,0
247,4.67,4.33,5,3.67,3.67,5,1,3,1,1,0,0,0,0,1,0,0,0,0,0
349.44,5,5,5,5,5,5,1,2,1,0,0,0,0,0,0,0,1,0,0,0
30.855,4.86,5,4.86,5,5,4.86,4,2,1,1,0,0,0,0,0,0,0,1,0,0
208.32,5,5,4,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
100,5,5,4,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
425.6,5,5,5,5,5,5,1,5,3,4,0,0,1,0,0,0,0,0,0,0
201.3,5,5,5,5,5,4.5,2,4,2,2,0,0,0,0,0,0,0,0,0,0
50.325,4.86,5,4.86,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,1,0,0
10.261,5,5,4.5,5,5,5,8,6,1,6,1,0,0,0,0,0,0,0,1,0
29.7,5,4.5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,1,0,0
29.7,5,5,5,5,5,5,0,1,0,2,0,0,0,0,0,0,0,1,0,0
134.2,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
12.4,5,5,4.83,5,4.83,5,2,6,1,6,1,0,0,0,0,0,0,0,1,0
23.638,4.67,5,4.33,5,5,5,3,2,1,1,0,0,0,1,0,0,0,0,0,0
47.275,5,5,5,5,5,5,1.5,3,1,2,0,0,0,1,0,0,0,0,0,0
319,5,5,5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
117.6,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
29.523,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
125.44,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
23.638,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
249.12,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,1,0,0,0,0
335.5,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
110,5,5,5,5,5,4.89,1,2,1,1,0,0,0,0,1,0,0,0,0,0
59.567,5,5,5,5,5,5,1.5,3,1,1,0,0,0,1,0,0,0,0,0,0
56.73,5,5,5,5,5,5,3,4,2,3,0,0,0,1,0,0,0,0,0,0
38.766,4.92,5,5,5,5,5,1,4,1,1,0,0,0,1,0,0,0,0,0,0
33.093,5,5,5,5,5,5,1,4,1,1,0,0,0,1,0,0,0,0,0,0
164.64,5,4,5,5,5,5,1,4,2,2,0,0,0,0,0,0,1,0,0,0
106.018,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
26.474,5,5,5,5,5,5,1,2,0,1,0,0,0,1,0,0,0,0,0,0
25.13,5,5,5,5,5,5,1,3,1,1,0,0,0,1,0,0,0,0,0,0
394.44,5,5,5,5,5,5,2,6,3,3,0,0,0,0,0,1,0,0,0,0
33.093,5,5,5,5,5,5,1,4,1,2,0,0,0,1,0,0,0,0,0,0
201.6,5,5,4.67,5,5,5,1,3,2,1,0,0,1,0,0,0,0,0,0,0
52.003,5,5,5,5,5,5,1,3,0,2,0,0,0,1,0,0,0,0,0,0
277.76,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
91.256,5,4,5,5,5,5,1.5,2,1,1,0,0,0,0,0,0,0,0,0,0
52.948,5,5,4.67,5,5,5,2,4,2,3,0,0,0,1,0,0,0,0,0,0
95.282,5,5,5,5,5,4.6,1.5,1,1,1,0,0,0,0,0,0,0,0,0,0
15.858,5,5,3,5,5,4,1,1,1,1,0,0,0,1,0,0,0,0,0,0
33.093,5,5,5,5,5,5,2,3,1,2,0,0,0,1,0,0,0,0,0,0
339.36,5,5,5,5,5,5,1,3,1,3,0,0,1,0,0,0,0,0,0,0
23.638,5,4.9,4.5,4.9,5,4.9,1,4,1,3,0,0,0,1,0,0,0,0,0,0
369.05,5,5,5,5,5,5,2,5,2,3,0,0,0,0,0,0,0,0,0,0
120,4.8,5,4.6,4.6,5,5,1,4,1,2,0,0,0,0,1,0,0,0,0,0
295.24,5,5,5,5,5,5,1.5,2,1,2,0,0,0,0,0,0,0,0,0,0
290,5,5,5,5,5,5,1,1,1,2,0,0,0,0,1,0,0,0,0,0
44,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
264,5,5,5,5,5,5,1,4,2,2,0,0,0,0,1,0,0,0,0,0
51.52,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
18.91,5,5,5,5,5,5,1,2,1,1,0,0,0,1,0,0,0,0,0,0
120,5,4.67,4.67,4.67,5,4.67,1,2,1,1,0,0,0,0,1,0,0,0,0,0
181.17,5,5,5,5,5,5,1,3,1,2,0,0,0,0,0,0,0,0,0,0
25.234,4,5,5,5,5,4,1,2,1,1,0,0,0,0,0,0,0,0,1,0
152.489,5,5,5,5,4.5,5,1,2,1,1,0,1,0,0,0,0,0,0,1,0
29.7,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,1,0,0
120.78,5,5,5,5,5,5,1,4,1,1,0,0,0,0,0,0,0,0,0,0
25.575,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,0,0,0,1,0
122.1,4,5,5,4,3,5,3,4,2,3,0,0,0,0,0,0,0,1,0,0
106.4,5,5,5,4.5,5,5,1,2,1,0,0,0,1,0,0,0,0,0,0,0
38.06,5,5,5,5,5,5,1,2,1,2,0,0,0,0,0,1,0,0,0,0
142,5,5,5,5,5,5,1,3,1,2,0,0,0,0,1,0,0,0,0,0
283.36,4.8,5,4.8,5,5,5,1,4,2,3,0,0,1,0,0,0,0,0,0,0
150,5,5,5,5,5,4.33,1,2,1,1,0,0,0,0,1,0,0,0,0,0
67.2,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
89.268,5,4.92,5,5,5,4.92,1,2,1,1,0,0,0,0,0,1,0,0,0,0
286.72,5,5,5,5,5,5,1.5,5,2,2,0,0,1,0,0,0,0,0,0,0
113.46,5,4.95,4.8,5,5,4.95,1.5,6,2,4,0,0,0,1,0,0,0,0,0,0
186.538,5,5,5,5,5,5,1,4,1,2,0,0,0,0,0,0,0,0,0,0
38.06,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,1,0,0,0,0
58.24,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0
63,5,5,5,5,5,5,1,1,1,1,0,0,0,0,1,0,0,0,0,0
74.25,5,5,5,5,4.89,5,1.5,4,1,1,0,0,0,0,0,0,0,1,0,0
18.91,5,4.75,5,5,5,5,1,2,1,2,0,0,0,1,0,0,0,0,0,0
362.88,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
12.71,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
335.5,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
402.6,4.8,5,4.6,5,5,5,2.5,4,2,2,0,0,0,0,0,0,0,0,0,0
198.616,4.83,5,4.83,5,5,4.83,1,4,2,2,0,0,0,0,0,0,0,0,0,0
330.4,5,5,5,5,5,5,1,4,1,2,0,0,1,0,0,0,0,0,0,0
349,5,5,5,5,5,5,2,12,5,5,0,0,0,0,1,0,0,0,0,0
60.39,5,5,5,5,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0
101,5,5,4.8,5,5,5,1,2,2,2,0,0,0,0,1,0,0,0,0,0
31.589,5,5,5,5,5,4.5,1,2,1,0,0,0,0,0,0,0,0,0,1,0
154.56,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
142.24,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
80.64,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
201.3,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
256.322,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,0,0
17.98,5,5,5,5,5,4.67,1,2,1,1,0,0,0,0,0,0,0,0,1,0
44.268,4.75,5,5,3.75,5,4.75,1,2,1,1,0,0,0,0,0,0,0,0,1,0
110.88,5,5,5,5,5,5,1,2,1,1,0,0,1,0,0,0,0,0,0,0
26.784,5,5,4.86,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
76.539,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
31,5,5,5,5,5,4.67,1,2,1,1,0,0,0,0,0,0,0,0,1,0
93.94,5,5,5,5,5,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0
336,5,5,5,5,5,4,1,4,2,2,0,0,1,0,0,0,0,0,0,0
268.4,4.88,5,4.75,4.88,5,5,1,4,2,2,0,0,0,0,0,0,0,0,0,0
14.942,5,5,5,5,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0
53.68,5,5,5,5,5,4.8,1,2,1,1,0,0,0,0,0,0,0,0,0,0
32.209,5,4.86,5,5,5,4.86,1,2,1,1,0,0,0,0,0,0,0,0,1,0
33,5,5,4.5,5,5,5,1,2,1,1,0,0,0,0,1,0,0,0,0,0
33.139,5,5,4.83,5,5,4.83,1,2,1,1,0,0,0,0,0,0,0,0,1,0
108.64,5,5,5,5,5,5,1,2,0,1,0,0,1,0,0,0,0,0,0,0
22.44,5,5,5,5,4.5,4.5,6,6,1,0,1,0,0,0,0,0,0,1,0,0
28.365,5,5,5,5,5,5,1,3,2,3,0,0,0,1,0,0,0,0,0,0
249,5,5,4.67,5,5,5,2,6,2,4,0,0,0,0,1,0,0,0,0,0
34.6,5,5,5,5,5,5,2,2,1,1,0,0,0,0,0,1,0,0,0,0
39,5,5,5,5,5,4,2,2,1,1,0,0,0,0,1,0,0,0,0,0
27.342,5,5,4.83,5,5,4.67,1,3,1,1,0,0,0,0,0,0,0,0,1,0
330,5,5,5,5,5,5,2.5,4,2,2,0,0,0,0,0,0,0,1,0,0
199,5,5,5,5,5,5,2,6,3,3,0,0,0,0,1,0,0,0,0,0
217,5,5,5,5,5,5,3,8,4,4,0,0,0,0,1,0,0,0,0,0
21.7,5,5,5,5,5,4.75,1,4,2,2,0,0,0,0,0,0,0,0,1,0
66,5,5,5,5,5,5,1,4,0,3,0,0,0,0,0,0,0,1,0,0
140.91,5,5,5,5,5,4.75,1,1,0,1,0,0,0,0,0,0,0,0,0,0
42.075,4.95,5,4.76,5,5,5,2,4,2,2,0,0,0,0,0,0,0,1,0,0
35.475,5,5,5,1,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0
242.2,5,5,5,5,5,5,1,4,2,1,0,0,0,0,0,1,0,0,0,0
19.47,5,5,4.5,5,4.5,5,1,2,1,2,0,0,0,0,0,0,0,1,0,0
175.065,5,5,5,5,5,5,0,4,2,3,0,0,0,0,0,0,0,1,0,0
